辽网,#genre#
名山电视台,http://tv.yunxya.com/channellive/mingshan.flv
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
黑水新闻综合,http://118.122.237.102:90/live/xwzh.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
乐至综合,http://rmlive.lzxrmtzx.com:89/live1/live1.m3u8

云贵,#genre#
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/YSYL_244.m3u8

南昌新闻,video://https://www.nctv.net.cn/live?channel=1
赣州新闻综合,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8

云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8#rtmp://hwzbout.yntv.net/62hdvf/rjwt14
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8#rtmp://hwzbout.yntv.net/62hdvf/q9vs1b
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8#rtmp://hwzbout.yntv.net/62hdvf/utrat7
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8#rtmp://hwzbout.yntv.net/62hdvf/227q43
文山新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv#rtmp://tvdrs.wsrtv.com.cn:5040/channellive/ch1
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv#http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv#rtmp://tvdrs.wsrtv.com.cn:5040/channellive/mlptv

贵州公共,video://https://www.gzstv.com/tv/ch02
贵州影视文艺,video://https://www.gzstv.com/tv/ch03
贵州大众生活,video://https://www.gzstv.com/tv/ch04
贵州生态乡村,video://https://www.gzstv.com/tv/ch05
贵州科教健康,video://https://www.gzstv.com/tv/ch06
贵州移动,video://https://www.gzstv.com/tv/ch13

河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8

西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8

山东齐鲁,video://https://v.iqilu.com/live/qlpd/
山东生活,video://https://v.iqilu.com/live/shpd/
山东综艺,video://https://v.iqilu.com/live/zypd/
山东新闻,video://https://v.iqilu.com/live/ggpd/
山东农科,video://https://v.iqilu.com/live/nkpd/
山东文旅,video://https://v.iqilu.com/live/yspd/
潍坊新闻,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=1
潍坊生活,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=2
潍坊公共,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=3
潍坊文化,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=4

深圳都市,video://https://www.sztv.com.cn/dianshi.shtml?id=7868
深圳电视剧,video://https://www.sztv.com.cn/dianshi.shtml?id=7880
深圳财经,video://https://www.sztv.com.cn/dianshi.shtml?id=7871
深圳少儿,video://https://www.sztv.com.cn/dianshi.shtml?id=7881
深圳移动,video://https://www.sztv.com.cn/dianshi.shtml?id=7869
深圳国际,video://https://www.sztv.com.cn/dianshi.shtml?id=7944

福建新闻,video://https://live.fjtv.net/xwpd/
福建旅游,video://https://live.fjtv.net/dspd/
福建公共,video://https://live.fjtv.net/ggpd/
福建经视,video://https://live.fjtv.net/jspd/
